track_id,rms,spectral,rolloff,Chromatic scale,Predominant Key,MFCC,key,mode,scale_name,key_full,key_correlation,scale_correlation,scale_pitches,arousal_mean,valence_mean
673,0.19858867,3451.0573594040525,7262.505637886598,0.4490588,A,-23.176622,A,minor,Minor Pentatonic,A Minor Pentatonic,1.3152841329574585,0.090330983698368,"A4, C5, D5, E5, G5, A5",6.7,6.6
674,0.15823917,1058.960549897649,1924.5466786807344,0.3204737,D#,-181.19496,D#,major,Major,D# Major,1.3730065822601318,0.0912642404437065,"D#4, E#4, F##4, G#4, A#4, B#4, C##5, D#5",7.4,6.8
675,0.10279081,1160.8640093291913,2398.4991392155284,0.38078824,C,-209.92563,C,enigmatic,Enigmatic,C Enigmatic,1.7044565677642822,0.0936817819518702,"C4, C#4, E4, F#4, G#4, A#4, B4, C5",5.8,5.1
676,0.15213074,2239.9233491179493,4960.796260686341,0.33876473,A,-87.99481,A,arabic,Arabic,A Arabic,2.283189058303833,0.0977917153920446,"A4, A#4, C#5, D5, E5, F5, G#5, A5",6.6,6.6
677,0.22054422,2819.7854781722385,6022.263360944745,0.3894618,C,-35.63105,C,major,Neapolitan Major,C Neapolitan Major,1.441206693649292,0.0889389461704662,"C4, C#4, D#4, F4, G4, A4, B4, C5",5.3,6.5
681,0.1531804,2142.445122641044,4904.453401860503,0.26133552,A,-117.1143,A,arabic,Arabic,A Arabic,1.6408090591430664,0.0952384599617549,"A4, A#4, C#5, D5, E5, F5, G#5, A5",6.6,4.9
682,0.116937645,1387.883945979002,2841.3621763910355,0.3795138,D,-251.05078,D,enigmatic,Enigmatic,D Enigmatic,1.5317773818969729,0.090919904410839,"D4, D#4, F#4, G#4, A#4, C5, C#5, D5",6.0,4.8
684,0.19008939,859.6355153126048,1565.7913050700708,0.28422192,D,-192.51714,D,enigmatic,Enigmatic,D Enigmatic,2.3575470447540283,0.1015768657837595,"D4, D#4, F#4, G#4, A#4, C5, C#5, D5",4.9,4.3
685,0.035485934,1177.0539021431407,1959.3216917686852,0.2891384,F#,-319.65918,F#,minor,Hungarian Minor,F# Hungarian Minor,1.624102234840393,0.0974139023040022,"F#4, G#4, A4, C5, C#5, D5, F5, F#5",3.6,4.5
686,0.08187963,1011.2112819969664,1906.5371576748453,0.28597206,G,-274.00992,G,arabic,Arabic,G Arabic,1.96011483669281,0.0983438874994005,"G4, G#4, B4, C5, D5, D#5, F#5, G5",5.5,3.4
687,0.14252284,2081.8694406175573,4636.688826736379,0.32448354,A,-119.68346,A,major,Major Pentatonic,A Major Pentatonic,1.667767882347107,0.0932337678968906,"A4, B4, C#5, E5, F#5, A5",7.4,7.3
688,0.1518423,1144.4726645559124,2226.3512636447063,0.2144314,C,-227.29753,C,arabic,Arabic,C Arabic,2.0644567012786865,0.0959748003099646,"C4, C#4, E4, F4, G4, G#4, B4, C5",5.0,4.3
689,0.21324071,1779.7439129850093,4518.699964378864,0.3463171,D#,-165.58913,D#,major,Major Pentatonic,D# Major Pentatonic,1.9512131214141848,0.0952367782592773,"D#4, F4, G4, A#4, C5, D#5",4.6,3.8
690,0.06946029,1203.5404888891526,2129.407474099208,0.24674498,D#,-321.14313,D#,major,Major Pentatonic,D# Major Pentatonic,1.372576117515564,0.0975508198142051,"D#4, F4, G4, A#4, C5, D#5",4.4,2.4
691,0.18047033,1496.9071331521138,3275.3100246329213,0.33834526,D,-149.23709,D,minor,Harmonic Minor,D Harmonic Minor,1.5462727546691897,0.0917744162891592,"D4, E4, F4, G4, A4, B-4, C#5, D5",3.7,5.0
692,0.15897213,3538.3072033295907,7081.898671572971,0.520701,G,-30.093412,G,minor,Neapolitan Minor,G Neapolitan Minor,1.277282953262329,0.0870072011436734,"G4, G#4, A#4, C5, D5, D#5, F#5, G5",6.1,6.9
693,0.18333928,2328.69674972286,5061.5736373429445,0.46129143,A#,-82.18167,A#,enigmatic,Enigmatic,A# Enigmatic,1.4548527002334597,0.0878855234810284,"A#4, B4, D5, E5, F#5, G#5, A5, A#5",5.3,6.2
695,0.07044913,2468.2032546372848,5231.220454078922,0.4147553,A#,-130.06096,A#,minor,Harmonic Minor,A# Harmonic Minor,1.3122401237487793,0.0904931500554084,"A#4, B#4, C#5, D#5, E#5, F#5, G##5, A#5",6.2,5.9
696,0.13320887,1107.9196847621947,2333.323912347856,0.436802,D#,-248.43193,D#,minor,Minor Pentatonic,D# Minor Pentatonic,1.2652894258499146,0.0900359094142913,"D#4, F#4, G#4, A#4, C#5, D#5",5.8,5.3
697,0.18312432,1932.7430320707645,4083.705375120812,0.55546784,A,-150.73958,A,major,Major,A Major,1.1919280290603638,0.0862400063446589,"A4, B4, C#5, D5, E5, F#5, G#5, A5",5.8,4.8
698,0.111722015,1220.788848392641,2287.148059962951,0.30036664,C,-262.09863,C,minor,Minor Pentatonic,C Minor Pentatonic,2.033633232116699,0.0968597739934921,"C4, D#4, F4, G4, A#4, C5",3.7,3.9
699,0.11949104,1498.979890293817,3205.7778144128542,0.3222192,C,-152.4183,C,major,Major Pentatonic,C Major Pentatonic,1.802867293357849,0.1005769252777099,"C4, D4, E4, G4, A4, C5",4.5,3.7
700,0.11512937,2551.9065517937875,5475.8458510432765,0.41870293,A,-173.7663,A,major,Major,A Major,1.582377314567566,0.0957603066095284,"A4, B4, C#5, D5, E5, F#5, G#5, A5",5.6,4.8
702,0.22757843,2942.7571478091386,6195.105867223725,0.43265602,D,11.7915945,D,minor,Hungarian Minor,D Hungarian Minor,1.1664217710494995,0.0880329928227833,"D4, E4, F4, G#4, A4, A#4, C#5, D5",3.3,7.5
703,0.19213961,1888.6003870471743,4838.882578427029,0.38079837,E,-141.70992,E,minor,Neapolitan Minor,E Neapolitan Minor,1.2767069339752195,0.0890451765486172,"E4, F4, G4, A4, B4, C5, D#5, E5",6.0,5.1
704,0.090419024,1507.2504116856817,2971.537655767001,0.29775572,C#,-195.43306,C#,arabic,Arabic,C# Arabic,1.8938210010528564,0.0944133459457329,"C#4, D4, F4, F#4, G#4, A4, C5, C#5",4.2,4.1
706,0.09637039,1604.840341702225,3557.177545703729,0.3423681,G#,-189.69536,G#,enigmatic,Enigmatic,G# Enigmatic,1.4376527070999146,0.0901057427482945,"G#4, A4, C5, D5, E5, F#5, G5, G#5",6.0,5.5
707,0.014990144,1460.9481144554277,2356.049706578439,0.22727391,A,-409.685,A,major,Major Pentatonic,A Major Pentatonic,2.104054927825928,0.1110726028680801,"A4, B4, C#5, E5, F#5, A5",3.1,3.2
708,0.17505972,841.3614797444092,1670.5927145720634,0.3814904,B,-241.86436,B,enigmatic,Enigmatic,B Enigmatic,1.868618607521057,0.0947581795709473,"B4, C5, D#5, F5, G5, A5, A#5, B5",3.2,3.2
709,0.16675867,1847.227204994024,3781.994836444648,0.26104024,A,-114.42552,A,minor,Minor Pentatonic,A Minor Pentatonic,1.7759430408477783,0.1001315668225288,"A4, C5, D5, E5, G5, A5",5.0,5.8
710,0.09745637,2074.7938929265174,4875.883773968798,0.46396768,A,-146.287,A,enigmatic,Enigmatic,A Enigmatic,1.3361119031906128,0.0886331770036901,"A4, A#4, C#5, D#5, F5, G5, G#5, A5",5.1,5.4
711,0.10928778,1087.69889623504,2186.9964662532216,0.4072142,D,-299.1129,D,enigmatic,Enigmatic,D Enigmatic,1.3240768909454346,0.0897731658603463,"D4, D#4, F#4, G#4, A#4, C5, C#5, D5",3.1,2.9
712,0.06630937,1172.667489174754,2359.444431027821,0.37746716,E,-277.12585,E,minor,Neapolitan Minor,E Neapolitan Minor,1.4444644451141355,0.0912121874945504,"E4, F4, G4, A4, B4, C5, D#5, E5",5.3,3.4
713,0.15423624,1834.7247204057185,4510.301904221406,0.49122426,E,-144.61325,E,arabic,Arabic,E Arabic,1.1693716049194336,0.0867276511022022,"E4, F4, G#4, A4, B4, C5, D#5, E5",6.3,4.9
714,0.14161456,2057.2285179266105,4344.359785548686,0.34932628,A,-177.2988,A,blues,Blues,A Blues,1.2923001050949097,0.0880814182261626,"A4, C5, D5, D#5, E5, G5, A5",4.8,4.4
715,0.081161365,639.0208247936866,1051.5824614204985,0.21427187,D#,-355.8195,D#,minor,Minor Pentatonic,D# Minor Pentatonic,1.7981898784637451,0.1089956425130367,"D#4, F#4, G#4, A#4, C#5, D#5",4.3,2.9
717,0.055658508,1902.4971471378549,4025.26048797922,0.34563202,A,-261.86502,A,enigmatic,Enigmatic,A Enigmatic,1.3527631759643557,0.0874661744705268,"A4, A#4, C#5, D#5, F5, G5, G#5, A5",4.9,4.5
718,0.11296355,2034.232064837219,4736.993899001289,0.3308542,A,-122.03703,A,locrian,Locrian,A Locrian,1.7468119859695437,0.0933122171887329,"A4, B-4, C5, D5, E-5, F5, G5, A5",6.5,5.9
719,0.22064339,2730.069634409032,6252.08398739374,0.41777757,A,-43.581387,A,major,Neapolitan Major,A Neapolitan Major,1.4265704154968262,0.0886742323637008,"A4, A#4, C5, D5, E5, F#5, G#5, A5",7.2,7.1
721,0.19619979,1705.3152630727814,3827.402049422817,0.31477827,F,-129.50519,F,major,Major Pentatonic,F Major Pentatonic,1.4259436130523682,0.0901686802506446,"F4, G4, A4, C5, D5, F5",5.5,5.7
722,0.11327215,2429.769233442762,5732.280673420595,0.42175627,G,-144.58018,G,minor,Minor Pentatonic,G Minor Pentatonic,1.2143418788909912,0.0875105053186416,"G4, A#4, C5, D5, F5, G5",7.0,5.7
723,0.20842654,1680.126432650448,3526.220099376932,0.42607638,D#,-106.21212,D#,phrygian,Phrygian,D# Phrygian,1.390181064605713,0.0908387175628117,"D#4, E4, F#4, G#4, A#4, B4, C#5, D#5",7.2,6.5
724,0.091167845,2255.10757730378,5047.683456397314,0.39945033,A#,-114.60504,A#,major,Major Pentatonic,A# Major Pentatonic,1.6534260511398315,0.0952191241085529,"A#4, C5, D5, F5, G5, A#5",6.1,6.0
725,0.19101897,2520.7603823365,5928.564528593509,0.44158894,G#,-87.49362,G#,arabic,Arabic,G# Arabic,1.5566030740737915,0.092497353042875,"G#4, A4, C5, C#5, D#5, E5, G5, G#5",5.1,5.1
726,0.11248817,1711.9032030409376,2950.32617489374,0.33135813,D,-148.20743,D,locrian,Locrian,D Locrian,1.2035468816757202,0.0869173854589462,"D4, E-4, F4, G4, A-4, B-4, C5, D5",3.6,7.0
727,0.10793452,706.9042452481715,1186.2353012242268,0.22247155,G,-311.76718,G,minor,Minor Pentatonic,G Minor Pentatonic,1.6239582300186155,0.1029094263911247,"G4, A#4, C5, D5, F5, G5",4.5,4.3
728,0.1578456,1589.002013885836,3250.0984742469395,0.25026628,D,-143.07503,D,minor,Minor Pentatonic,D Minor Pentatonic,1.67047381401062,0.0981195010244846,"D4, F4, G4, A4, C5, D5",7.5,6.9
729,0.08307543,2351.800316895108,4718.962616281411,0.38503283,F#,-151.65494,F#,blues,Blues,F# Blues,1.1968470811843872,0.0884540503223737,"F#4, A4, B4, C5, C#5, E5, F#5",3.5,6.4
730,0.1137307,2874.020331410873,5887.528300690688,0.4144592,A#,-156.0614,A#,minor,Melodic Minor,A# Melodic Minor,1.3253504037857056,0.0895664383258138,"A#4, B#4, C#5, D#5, E#5, F##5, G##5, A#5",4.5,3.7
731,0.11456821,2950.4999229495365,6190.402066025888,0.38985878,C,-128.58878,C,enigmatic,Enigmatic,C Enigmatic,1.6855747699737549,0.0949864323650087,"C4, C#4, E4, F#4, G#4, A#4, B4, C5",5.8,7.3
732,0.10136231,1910.4050905735387,4134.563595802743,0.29805982,A,-206.01743,A,arabic,Arabic,A Arabic,1.992512822151184,0.1009305268526077,"A4, A#4, C#5, D5, E5, F5, G#5, A5",6.3,5.6
733,0.13300036,1341.2974408019247,2795.226207615174,0.24128307,C,-181.37376,C,major,Major Pentatonic,C Major Pentatonic,2.300457715988159,0.1020919248461723,"C4, D4, E4, G4, A4, C5",5.0,4.3
734,0.13509868,3419.892568419149,6863.72514547761,0.30475318,G,-68.63194,G,minor,Neapolitan Minor,G Neapolitan Minor,1.4678807258605957,0.0929692371615341,"G4, G#4, A#4, C5, D5, D#5, F#5, G5",6.3,5.7
735,0.11093606,1869.6789182406624,4388.801831771639,0.40540567,A#,-174.86684,A#,minor,Minor Pentatonic,A# Minor Pentatonic,1.7619776725769043,0.0946549139916896,"A#4, C#5, D#5, F5, G#5, A#5",4.9,4.3
736,0.041169826,702.6957111817845,1130.548633416248,0.2039466,G,-401.18454,G,arabic,Arabic,G Arabic,1.9819415807724,0.1028469981891768,"G4, G#4, B4, C5, D5, D#5, F#5, G5",3.7,2.7
737,0.057735786,1277.022172158034,2452.117080334718,0.3903453,D#,-290.3323,D#,minor,Minor Pentatonic,D# Minor Pentatonic,1.4920530319213867,0.0912581302225589,"D#4, F#4, G#4, A#4, C#5, D#5",4.9,4.1
738,0.13910314,2271.1833952361094,4952.803212588596,0.34034878,A,-105.17809,A,arabic,Arabic,A Arabic,1.809104561805725,0.0952783721898283,"A4, A#4, C#5, D5, E5, F5, G#5, A5",6.2,5.5
739,0.0906266,2914.611368473948,6329.985147797527,0.33377075,C,-153.3049,C,minor,Hungarian Minor,C Hungarian Minor,1.3399300575256348,0.0930686901722635,"C4, D4, D#4, F#4, G4, G#4, B4, C5",6.9,6.2
740,0.095987685,1871.1832993799037,3910.201153762558,0.43490112,D,-210.61235,D,enigmatic,Enigmatic,D Enigmatic,1.3380132913589478,0.0898863939302308,"D4, D#4, F#4, G#4, A#4, C5, C#5, D5",4.0,3.7
741,0.08661622,1496.6649923693003,3376.663627801391,0.3485733,A,-247.76076,A,minor,Minor Pentatonic,A Minor Pentatonic,1.3078988790512085,0.0882536582648754,"A4, C5, D5, E5, G5, A5",4.4,4.6
742,0.2268146,1533.584490093563,3223.2021137219863,0.3222662,E,-86.23526,E,major,Harmonic Major,E Harmonic Major,1.2505378723144531,0.08751052405153,"E4, F#4, G#4, A4, B4, C5, D#5, E5",6.5,6.1
743,0.121035054,1520.0645072346615,3193.276397374904,0.35775977,D#,-201.96147,D#,minor,Minor Pentatonic,D# Minor Pentatonic,1.4404751062393188,0.0976522207260131,"D#4, F#4, G#4, A#4, C#5, D#5",5.0,3.1
744,0.18796106,2146.6648598884813,4730.711531491624,0.38335153,C#,-99.733505,C#,enigmatic,Enigmatic,C# Enigmatic,1.4301269054412842,0.0913591432784284,"C#4, D4, F4, G4, A4, B4, C5, C#5",5.5,6.1
745,0.10590869,1243.784178584565,2812.678973567909,0.4805135,D#,-233.15385,D#,enigmatic,Enigmatic,D# Enigmatic,1.5758692026138306,0.0904884242585727,"D#4, E4, G4, A4, B4, C#5, D5, D#5",1.6,4.2
746,0.1667046,1502.2017452804696,3272.5753854931413,0.2906195,F,-146.9506,F,mixolydian,Mixolydian,F Mixolydian,1.365461349487305,0.0897890563522066,"F4, G4, A4, B-4, C5, D5, E-5, F5",4.6,3.7
747,0.047557704,783.4020387340908,1284.7645307066268,0.23484337,A,-354.07147,A,minor,Minor Pentatonic,A Minor Pentatonic,2.3127636909484863,0.1082771658897399,"A4, C5, D5, E5, G5, A5",4.9,3.6
748,0.15782613,1243.1947139948527,2209.8949188547035,0.41332647,E,-115.40667,E,minor,Minor Pentatonic,E Minor Pentatonic,1.738779902458191,0.103780772536993,"E4, G4, A4, B4, D5, E5",4.4,5.1
749,0.12747,1553.334080547115,3230.5687469797035,0.31947544,G#,-142.72255,G#,enigmatic,Enigmatic,G# Enigmatic,1.7459311485290527,0.0954560775841985,"G#4, A4, C5, D5, E5, F#5, G5, G#5",4.9,4.2
750,0.021977428,2118.9047519899955,4095.429966733481,0.24624246,C,-305.42722,C,minor,Harmonic Minor,C Harmonic Minor,1.7018072605133057,0.1006636278969901,"C4, D4, E-4, F4, G4, A-4, B4, C5",5.7,5.3
756,0.20352699,1919.741793158449,3913.030090803709,0.2681836,G#,-142.70299,G#,minor,Minor Pentatonic,G# Minor Pentatonic,2.10391616821289,0.1105756789445877,"G#4, B4, C#5, D#5, F#5, G#5",6.8,5.9
757,0.16574028,2408.0064060221957,4441.323040834407,0.42832628,C#,-30.319326,C#,major,Major,C# Major,1.5704628229141235,0.0952161593096596,"C#4, D#4, E#4, F#4, G#4, A#4, B#4, C#5",6.1,6.0
758,0.2634301,1693.225375225932,3739.111479062017,0.4475276,A,-69.357925,A,minor,Minor Pentatonic,A Minor Pentatonic,1.2696127891540527,0.0923326149582862,"A4, C5, D5, E5, G5, A5",5.9,4.8
759,0.2766154,2846.7594714775087,6772.308868455371,0.41432127,E,9.131849,E,major,Major Pentatonic,E Major Pentatonic,1.388364553451538,0.092717345058918,"E4, F#4, G#4, B4, C#5, E5",5.9,6.7
763,0.15938176,1568.1944727870512,3127.7477020578285,0.30843118,A,-113.578995,A,minor,Minor Pentatonic,A Minor Pentatonic,1.5051261186599731,0.1008983254432678,"A4, C5, D5, E5, G5, A5",5.5,3.5
764,0.21948726,2256.437771712752,4948.787145599884,0.41249585,E,-65.42471,E,major,Major Pentatonic,E Major Pentatonic,1.7117401361465454,0.0936960130929946,"E4, F#4, G#4, B4, C#5, E5",7.5,6.3
767,0.06107113,2517.313429361493,4949.436137038737,0.39397165,C#,-212.68234,C#,minor,Minor Pentatonic,C# Minor Pentatonic,1.2507662773132324,0.0898120045661926,"C#4, E4, F#4, G#4, B4, C#5",6.5,5.2
769,0.1783586,2111.811195731096,3594.8517160317333,0.35962796,A#,-95.96453,A#,minor,Neapolitan Minor,A# Neapolitan Minor,1.39177668094635,0.0884029184068952,"A#4, B4, C#5, D#5, F5, F#5, A5, A#5",5.0,6.2
773,0.12567443,1090.971661748023,2361.75195614374,0.3573656,C,-219.29187,C,arabic,Arabic,C Arabic,1.7411922216415403,0.0962785205670765,"C4, C#4, E4, F4, G4, G#4, B4, C5",4.7,4.5
775,0.14684951,730.2793051010545,1477.2387821158184,0.46641865,G,-256.15692,G,major,Major Pentatonic,G Major Pentatonic,1.5461633205413818,0.0948367811739444,"G4, A4, B4, D5, E5, G5",4.4,3.7
776,0.10027438,1985.024318604736,4447.921068996329,0.29179692,F#,-132.04518,F#,minor,Neapolitan Minor,F# Neapolitan Minor,2.136183023452759,0.1040453687310218,"F#4, G4, A4, B4, C#5, D5, F5, F#5",4.5,3.5
777,0.28794488,1826.2425097775408,3979.393625627898,0.36260563,G,-66.00844,G,major,Major Pentatonic,G Major Pentatonic,1.2206050157546997,0.0888773873448371,"G4, A4, B4, D5, E5, G5",5.1,6.2
779,0.19072144,629.5611479597445,936.9994173831144,0.27884918,D,-281.56567,D,minor,Minor Pentatonic,D Minor Pentatonic,2.1009771823883057,0.103721310943365,"D4, F4, G4, A4, C5, D5",5.3,2.8
780,0.088195786,3514.001020916056,6871.432603603169,0.30377838,D,-160.71355,D,minor,Minor Pentatonic,D Minor Pentatonic,1.56543231010437,0.0972023859620094,"D4, F4, G4, A4, C5, D5",6.2,5.8
781,0.10718987,2109.423325529885,4404.94968689594,0.3622837,A,-155.61592,A,arabic,Arabic,A Arabic,1.9670323133468628,0.0986684997166906,"A4, A#4, C#5, D5, E5, F5, G#5, A5",6.3,4.9
782,0.29488614,1813.5098615084137,3717.7169493213873,0.4225455,A#,-22.515387,A#,minor,Melodic Minor,A# Melodic Minor,1.1583681106567385,0.085969439042466,"A#4, B#4, C#5, D#5, E#5, F##5, G##5, A#5",4.7,7.2
784,0.03799515,3593.6574268682807,7751.104443887654,0.36869922,G,-214.805,G,enigmatic,Enigmatic,G Enigmatic,1.4815689325332642,0.0905145385435649,"G4, G#4, B4, C#5, D#5, F5, F#5, G5",5.7,4.7
787,0.28994226,2461.1047965537728,5210.352531511759,0.3974664,A#,19.842655,A#,minor,Neapolitan Minor,A# Neapolitan Minor,1.4043914079666138,0.0893429006849016,"A#4, B4, C#5, D#5, F5, F#5, A5, A#5",6.3,6.1
789,0.1864539,1693.1069374719318,3559.784605329888,0.34772605,G,-109.23497,G,major,Major Pentatonic,G Major Pentatonic,1.854028820991516,0.1009527251124382,"G4, A4, B4, D5, E5, G5",5.2,3.9
790,0.28312635,2762.090299699197,5983.640049929965,0.4150132,A,32.068726,A,minor,Minor Pentatonic,A Minor Pentatonic,1.249746561050415,0.0897828593850135,"A4, C5, D5, E5, G5, A5",5.4,7.2
791,0.023406444,767.6771198735296,1439.1690237997489,0.24763031,F#,-385.56995,F#,major,Major Pentatonic,F# Major Pentatonic,1.7382131814956665,0.1168411493301391,"F#4, G#4, A#4, C#5, D#5, F#5",4.6,2.7
794,0.11031144,960.0794867026613,1642.3920951265457,0.28332525,C,-232.34007,C,major,Major Pentatonic,C Major Pentatonic,1.961279273033142,0.1270758710801601,"C4, D4, E4, G4, A4, C5",4.2,2.5
795,0.053782254,694.2156563872011,1045.597318151082,0.29718813,A#,-342.98157,A#,minor,Neapolitan Minor,A# Neapolitan Minor,1.7007616758346558,0.1009117551147937,"A#4, B4, C#5, D#5, F5, F#5, A5, A#5",3.5,2.2
796,0.16332538,2027.626098432157,3972.271048948937,0.39460793,C#,-83.715706,C#,major,Major Pentatonic,C# Major Pentatonic,1.6380723714828491,0.1042420983314514,"C#4, D#4, F4, G#4, A#4, C#5",5.1,5.2
797,0.28239182,812.0946664511935,1384.465147133404,0.30656314,B,-139.1944,B,minor,Minor Pentatonic,B Minor Pentatonic,2.151072263717652,0.1031779363751411,"B4, D5, E5, F#5, A5, B5",5.4,4.9
798,0.13637437,2254.930604455217,4645.547282529946,0.48685637,C#,-153.1111,C#,major,Major Pentatonic,C# Major Pentatonic,1.1945295333862305,0.0933795168995857,"C#4, D#4, F4, G#4, A#4, C#5",5.9,6.5
799,0.17990382,1346.724145475383,2698.772655646252,0.38877904,F#,-136.808,F#,major,Major Pentatonic,F# Major Pentatonic,1.422671914100647,0.0994465783238411,"F#4, G#4, A#4, C#5, D#5, F#5",5.6,4.1
800,0.13955408,2030.0334472484435,4267.235196097373,0.32785255,C,-109.49915,C,minor,Hungarian Minor,C Hungarian Minor,1.8620200157165527,0.0994347062494073,"C4, D4, D#4, F#4, G4, G#4, B4, C5",4.5,4.5
801,0.043201074,2833.49370509768,4907.12411399971,0.42403322,A#,-172.04565,A#,minor,Neapolitan Minor,A# Neapolitan Minor,1.333638310432434,0.0892618085656847,"A#4, B4, C#5, D#5, F5, F#5, A5, A#5",3.5,3.3
804,0.17914107,2517.637996290533,5694.245337555545,0.41278923,B,-50.82728,B,major,Major Pentatonic,B Major Pentatonic,1.602856993675232,0.0945997536182403,"B4, C#5, D#5, F#5, G#5, B5",6.8,6.9
805,0.10597972,693.6841585919184,776.2492302212133,0.18187836,D#,-364.4924,D#,arabic,Arabic,D# Arabic,2.6775033473968506,0.1140558198094368,"D#4, E4, G4, G#4, A#4, B4, D5, D#5",3.5,2.2
806,0.24604248,2091.383036361399,4437.354937681218,0.38068762,D,-39.32537,D,dorian,Dorian,D Dorian,1.2788971662521362,0.0890245852725846,"D4, E4, F4, G4, A4, B4, C5, D5",6.6,6.4
807,0.15149985,1465.4309857937285,3208.591485944745,0.3594202,F#,-162.2291,F#,minor,Neapolitan Minor,F# Neapolitan Minor,1.9778993129730225,0.097281272390059,"F#4, G4, A4, B4, C#5, D5, F5, F#5",6.5,4.8
808,0.07649417,1860.7171781369448,3953.472796621426,0.28874242,C,-279.64062,C,minor,Minor Pentatonic,C Minor Pentatonic,1.5171862840652466,0.0982081100344657,"C4, D#4, F4, G4, A#4, C5",4.3,3.1
810,0.12009229,2627.5764639766303,5479.034738442332,0.35539848,B,-172.96527,B,mixolydian,Mixolydian,B Mixolydian,1.390449285507202,0.0919133233172553,"B4, C#5, D#5, E5, F#5, G#5, A5, B5",6.6,6.5
811,0.13736573,1156.521285433371,2457.805801556859,0.3343568,D,-218.61475,D,major,Major Pentatonic,D Major Pentatonic,1.5406444072723389,0.0960985332727432,"D4, E4, F#4, A4, B4, D5",4.9,4.1
813,0.15756285,1899.8802051519997,4154.354260631443,0.27805418,D,-129.53842,D,lydian,Lydian,D Lydian,1.8813018798828125,0.0979545004665851,"D4, E4, F#4, G#4, A4, B4, C#5, D5",6.7,6.2
814,0.4162439,2921.878609379495,6054.970224911404,0.41743782,B,19.351196,B,minor,Minor Pentatonic,B Minor Pentatonic,1.4037381410598757,0.0917226426303386,"B4, D5, E5, F#5, A5, B5",5.3,6.1
815,0.30586115,2485.585779796173,6188.120897430735,0.42001644,A#,-41.173477,A#,minor,Minor Pentatonic,A# Minor Pentatonic,1.6212158203125,0.0996408477425575,"A#4, C#5, D#5, F5, G#5, A#5",5.9,5.5
818,0.19936565,2081.767696461781,4055.151681801708,0.4919526,G,-57.518024,G,major,Major Pentatonic,G Major Pentatonic,1.3052395582199097,0.0942318946123123,"G4, A4, B4, D5, E5, G5",6.8,5.9
819,0.12264259,1265.7534444227904,2493.769018064142,0.29492092,C,-180.00078,C,major,Major Pentatonic,C Major Pentatonic,1.578915238380432,0.1014499709010124,"C4, D4, E4, G4, A4, C5",5.7,4.0
820,0.21628647,2945.215350791485,6305.046126352396,0.4120934,F#,-53.479675,F#,minor,Minor Pentatonic,F# Minor Pentatonic,1.410914421081543,0.0982757553458213,"F#4, A4, B4, C#5, E5, F#5",6.4,6.4
823,0.09233958,1720.374745251495,3566.3035725072486,0.36283064,A#,-150.44183,A#,minor,Neapolitan Minor,A# Neapolitan Minor,1.5660995244979858,0.091995253094605,"A#4, B4, C#5, D#5, F5, F#5, A5, A#5",4.8,4.8
